orig,instr,dir,entry_d0,year,bars_held_d0,ret_d0,mae_h4_d0,mae_m1_d0,mae_m1_8h_d0,mae_h4_d1,mae_m1_d1,mae_m1_8h_d1,d_h4,d_m1,hid_d0,hid_d1
1059,AUDCAD,1,2025-01-10 12:00:00+00:00,2025,19,0.005312983620717016,-0.0026607601433205064,-0.002767472915955249,-0.0026607601433205064,-0.0015888771395835555,-0.001695704600984893,-0.0015888771395835555,0.0010718830037369509,0.001071768314970356,-0.00010671277263474277,-0.00010682746140133759
1060,USDCHF,-1,2025-01-10 12:00:00+00:00,2025,14,0.003830915818080702,-0.0035034871156807146,-0.004081944489920719,-0.0017353721227202357,-0.0026062317897239673,-0.0031841719520493417,-0.00018542582677549824,0.0008972553259567473,0.0008977725378713775,-0.0005784573742400045,-0.0005779401623253744
1061,AUDUSD,1,2025-01-13 00:00:00+00:00,2025,5,0.007749413909872479,0.00040700703308149677,-0.0018396717895284853,-0.0018396717895284853,-0.00014647749582019642,-0.0014319081501485975,-0.0014319081501485975,-0.0005534845289016932,0.0004077636393798878,-0.002246678822609982,-0.001285430654328401
1062,EURUSD,1,2025-01-13 00:00:00+00:00,2025,9,0.007733270684051888,-0.0019382121461295476,-0.003524022083871814,-0.003524022083871814,-0.0019284417863925096,-0.003514267248157177,-0.003514267248157177,9.770359737037992e-06,9.754835714637089e-06,-0.0015858099377422663,-0.0015858254617646672
1063,EURCHF,-1,2025-01-20 08:00:00+00:00,2025,31,-0.0007367333629196006,-0.008944719046426686,-0.009431331013476374,-0.0033075628792251788,-0.0072738099088984765,-0.007759615999900715,-0.00042498909647381566,0.0016709091375282092,0.0016717150135756587,-0.00048661196704968823,-0.0004858060910022388
1064,EURCAD,-1,2025-01-24 12:00:00+00:00,2025,18,0.003828028555412878,-0.002398743457401098,-0.004248834287607917,-0.000790361005771345,-0.0033609825896132595,-0.005212849389519381,-0.0005056623059913612,-0.0009622391322121615,-0.000964015101911464,-0.0018500908302068186,-0.0018518667999061211
1065,EURAUD,1,2025-02-07 16:00:00+00:00,2025,17,0.0030163434819544194,-0.0040125711074144865,-0.004825792313418731,-0.00031251333915272017,-0.0038435485120595914,-0.004656907724583714,0.0011356916914242454,0.00016902259535489517,0.00016888458883501656,-0.0008132212060042443,-0.0008133592125241229
1066,EURCAD,1,2025-02-07 16:00:00+00:00,2025,17,0.004754138430283596,-0.0008611870816890299,-0.0011088732827623238,-0.0011088732827623238,-0.00048521191201089664,-0.0007006321292548634,0.0006237669147872715,0.00037597516967813327,0.0004082411535074604,-0.00024768620107329387,-0.00021542021724396676
1067,AUDCHF,-1,2025-02-10 00:00:00+00:00,2025,20,0.00437549084173337,-0.007448123394563133,-0.008323068013835977,-0.0016482395063834865,-0.00721373590051777,-0.008088476959853264,-0.0018811539687522139,0.00023438749404536274,0.0002345910539827134,-0.0008749446192728438,-0.0008747410593354932
1068,AUDNZD,-1,2025-02-10 12:00:00+00:00,2025,24,-0.00012987108684080716,-0.0030049880201148405,-0.004821030087293732,-0.0025874097244209526,-0.0012534615294659268,-0.0030663322806228077,-0.0008366124419569854,0.0017515264906489136,0.001754697806670924,-0.0018160420671788913,-0.001812870751156881
1069,EURCHF,-1,2025-02-12 12:00:00+00:00,2025,11,0.0038562044969610563,-0.002973388024874346,-0.004066656630054899,-0.0035204051298807215,-0.0014053070790995825,-0.0024968664328792745,-0.001414886680985994,0.0015680809457747635,0.0015697901971756245,-0.001093268605180553,-0.001091559353779692
1070,USDCAD,1,2025-02-13 20:00:00+00:00,2025,23,0.0019094188602673087,-0.00235330590158378,-0.0029662927681640694,-0.0020151062510568307,-0.0016357769014566648,-0.0022492046414002154,-0.0017838456662706559,0.0007175290001271151,0.000717088126763854,-0.0006129868665802896,-0.0006134277399435506
1071,AUDCAD,-1,2025-02-20 04:00:00+00:00,2025,20,0.00144837530108654,-0.002392970366867031,-0.002935160387206759,-0.0022195661984185655,-0.0024294043627570705,-0.0029716140900872823,-0.0027192966053450895,-3.643399589003948e-05,-3.645370288052341e-05,-0.0005421900203397279,-0.0005422097273302118
1072,EURJPY,1,2025-02-21 12:00:00+00:00,2025,24,0.003568299518978932,-0.0025196497689167208,-0.00350851262299956,-0.00350851262299956,0.0007134342115762138,-0.0005758383696666813,-0.0005758383696666813,0.0032330839804929346,0.0029326742533328787,-0.0009888628540828392,-0.0012892725812428951
1073,EURGBP,1,2025-02-28 16:00:00+00:00,2025,11,0.003132447282556139,0.00024654821498493185,-0.0007627353539867432,-0.0007627353539867432,4.660478027318504e-05,-0.0004476443484188186,-0.00018184863459969058,-0.0001999434347117468,0.0003150910055679246,-0.001009283568971675,-0.0004942491286920037
1074,AUDNZD,1,2025-03-17 00:00:00+00:00,2025,31,-0.0018913367690816315,-0.0061181973239604615,-0.006941690540865797,-0.0016905404641529564,-0.006003910129359746,-0.006827498040351765,-0.0025291666209079633,0.00011428719460071513,0.00011419250051403207,-0.0008234932169053355,-0.0008235879109920186
1075,AUDCAD,-1,2025-03-17 16:00:00+00:00,2025,9,0.005333547571534364,-0.0003681936712462974,-0.0010358121170672696,-0.0010358121170672696,0.000226965853065364,-0.0008319706959329931,-0.0008319706959329931,0.0005951595243116614,0.0002038414211342765,-0.0006676184458209722,-0.001058936548998357
1076,USDCHF,1,2025-03-18 12:00:00+00:00,2025,11,0.005380143622478236,-0.0014590219993160236,-0.001903567764732661,-0.0016186025304912866,-0.0005589839227119198,-0.0010039303808637712,-0.0004334862037460585,0.0009000380766041038,0.0008996373838688898,-0.00044454576541663737,-0.0004449464581518514
1077,NZDUSD,-1,2025-03-18 16:00:00+00:00,2025,9,0.008009900649730091,-0.0001375090240298693,-0.0011688267042524458,-0.000378149816081752,-0.00029223326738114785,-0.0013237104955123868,-0.00036099841592318604,-0.00015472424335127855,-0.000154883791259941,-0.0010313176802225765,-0.001031477228131239
1078,GBPUSD,-1,2025-03-18 16:00:00+00:00,2025,10,0.003921523396500726,-0.00037292918574571843,-0.0006651211250927602,-4.9980200151678034e-05,-0.0008038590629333431,-0.0010961768695774143,-0.00020383830192716168,-0.00043092987718762465,-0.0004310557444846541,-0.0002921919393470418,-0.00029231780664407125
1079,AUDNZD,1,2025-04-17 12:00:00+00:00,2025,34,0.0019140813037804912,-0.0030154218031458457,-0.003885613548687661,-0.0004925265302023751,-0.0036733423839832025,-0.0045429598808645055,-0.0007770945155456399,-0.0006579205808373567,-0.0006573463321768447,-0.0008701917455418151,-0.0008696174968813031
1080,EURCAD,-1,2025-04-21 04:00:00+00:00,2025,8,0.007435987622348309,0.000334743223661782,-0.0008137096962077539,-0.0008137096962077539,0.0005502522106571872,-0.0009687786954701849,-0.0009687786954701849,0.00021550898699540522,-0.000155068999262431,-0.001148452919869536,-0.0015190309061273721
1081,USDJPY,1,2025-04-22 00:00:00+00:00,2025,5,0.017766651332142495,0.00032452133103699765,-0.0021717966000148747,-0.0021717966000148747,-0.00024593953525819945,-0.0007092770557941552,-0.0007092770557941552,-0.0005704608662951971,0.0014625195442207195,-0.0024963179310518724,-0.0004633375205359558
1082,GBPUSD,-1,2025-04-28 16:00:00+00:00,2025,10,0.006027570554201538,0.0002716127471954488,-0.0003683515338677168,-0.0003683515338677168,0.000934196593145975,-0.0005843214963143772,-0.0005843214963143772,0.0006625838459505262,-0.00021596996244666045,-0.0006399642810631656,-0.0015185180894603523
1083,EURJPY,-1,2025-05-01 08:00:00+00:00,2025,13,0.0022278277863514964,-0.0052594004488852875,-0.006514345236449781,-0.005470169698798211,-0.002019931128338426,-0.0032708318302308026,-0.0022300211699610717,0.0032394693205468617,0.0032435134062189785,-0.0012549447875644937,-0.0012509007018923768
1084,GBPJPY,-1,2025-05-13 08:00:00+00:00,2025,10,0.008509574345624616,-0.002851287500282851,-0.003580250562216003,-0.003435657201926956,-0.0004985593679966982,-0.0012258122542292416,-0.0010815581155882992,0.0023527281322861526,0.0023544383079867615,-0.0007289630619331522,-0.0007272528862325434
1085,EURJPY,-1,2025-05-13 12:00:00+00:00,2025,9,0.009156554233907257,0.0005166237970742893,-0.00033406280120429344,5.069523556278099e-06,-0.00038219914722348314,-0.0012336507573584843,-0.0012336507573584843,-0.0008988229442977724,-0.0008995879561541908,-0.0008506865982785827,-0.0008514516101350011
1086,USDCAD,1,2025-06-02 04:00:00+00:00,2025,35,0.0013302732176532425,-0.0015860949902787302,-0.0034133933661759652,-0.0005189527387547965,-0.003421789606231296,-0.005245728291549678,-0.0011528098816950827,-0.0018356946159525656,-0.0018323349253737131,-0.001827298375897235,-0.0018239386853183825
1087,AUDUSD,-1,2025-06-05 12:00:00+00:00,2025,26,0.0023484267075979605,-0.002056792018418907,-0.004650805832693505,-0.00035303146584797496,-0.00335036464066496,-0.005947727112699086,-0.0013831315257517574,-0.001293572622246053,-0.0012969212800055807,-0.0025940138142745983,-0.002597362472034126
1088,NZDCAD,-1,2025-06-10 00:00:00+00:00,2025,6,0.004670008670644771,0.0009790862073072448,-0.0005301351032678259,-0.0005301351032678259,-0.0012464236543210383,-0.0017708313572279977,-0.0017708313572279977,-0.002225509861628283,-0.0012406962539601718,-0.0015092213105750707,-0.0005244077029069594
1089,EURJPY,-1,2025-06-11 08:00:00+00:00,2025,34,-0.00170197940400462,-0.007905138169278292,-0.00911678487676193,-0.001926449300712063,-0.008442467428284806,-0.00965476008269639,-0.001341513903906133,-0.0005373292590065137,-0.00053797520593446,-0.001211646707483638,-0.0012122926544115842
1090,EURCHF,-1,2025-06-11 12:00:00+00:00,2025,8,0.0038929553260649073,-0.0008133107231511616,-0.0015783627370984377,-0.0015783627370984377,-4.805538579533142e-05,-0.0007652987064692418,-0.0005251422656820104,0.0007652553373558302,0.0008130640306291959,-0.0007650520139472761,-0.0007172433206739104
1091,USDCAD,1,2025-06-12 08:00:00+00:00,2025,21,0.000615989322851674,-0.005851898567091562,-0.00710587683146835,-0.002735285921710684,-0.00443550437413609,-0.005691269220943873,-0.0016155412093750154,0.0014163941929554724,0.0014146076105244765,-0.0012539782643767872,-0.001255764846807783
1092,EURCAD,-1,2025-06-20 12:00:00+00:00,2025,55,-0.012095322944464392,-0.01781680769375038,-0.018028690785670376,-0.0015076988750595266,-0.018065180848376716,-0.01827711564515333,-0.0008165757718316957,-0.0002483731546263357,-0.0002484248594829541,-0.00021188309191999544,-0.00021193479677661387
1093,EURJPY,-1,2025-06-20 12:00:00+00:00,2025,42,-0.0032719387216349986,-0.009499893590710018,-0.010513894721086992,-0.001767144882169669,-0.008100877915044435,-0.009113473791705573,-0.00036741937129569635,0.0013990156756655825,0.0014004209293814185,-0.0010140011303769736,-0.0010125958766611376
1094,USDJPY,-1,2025-06-23 00:00:00+00:00,2025,6,0.008691591651982139,-0.006118198829532462,-0.0088449726811346,-0.0088449726811346,-0.001775036235574623,-0.004490039281114244,-0.004490039281114244,0.004343162593957839,0.0043549334000203554,-0.002726773851602138,-0.0027150030455396212
1095,GBPJPY,-1,2025-06-23 04:00:00+00:00,2025,31,0.002478538293312102,-0.002888911228477342,-0.004014045294581603,-0.0009494154481628492,-0.004514214923590165,-0.0056411724065601465,-0.0007720690992065737,-0.001625303695112823,-0.0016271271119785435,-0.0011251340661042608,-0.0011269574829699813
1096,USDCHF,1,2025-06-24 12:00:00+00:00,2025,44,-0.011664741176909138,-0.020633796693126594,-0.02209965341184361,-0.0016770394663286892,-0.020864914125874656,-0.022330424921850445,-0.0011550358783005699,-0.0002311174327480625,-0.00023077151000683305,-0.001465856718717018,-0.0014655107959757885
1097,EURUSD,-1,2025-06-25 16:00:00+00:00,2025,37,-0.007720086808087165,-0.013381483800684268,-0.014410828708429468,-0.0047264087013956235,-0.011221680414028823,-0.012248831495802692,-0.002585051734780297,0.0021598033866554456,0.002161997212626776,-0.0010293449077452,-0.0010271510817738694
1098,GBPUSD,-1,2025-06-25 20:00:00+00:00,2025,28,0.0018920784737723362,-0.0057383306608027596,-0.0072578376976544234,-0.0037439776749348397,-0.004161202445465362,-0.005678326698099534,-0.0038840355146956274,0.0015771282153373978,0.0015795109995548895,-0.0015195070368516639,-0.0015171242526341722
1099,GBPCHF,1,2025-06-30 08:00:00+00:00,2025,32,-0.005779467688541007,-0.012823385099955287,-0.015745060840949177,-0.0046742984852823355,-0.009586318158793627,-0.012517574414369292,-0.0014105097412711043,0.0032370669411616593,0.003227486426579884,-0.00292167574099389,-0.002931256255575665
1100,EURGBP,-1,2025-06-30 12:00:00+00:00,2025,31,-0.0033255295329644007,-0.009180588481869423,-0.010815186391815557,-0.0011543515651499803,-0.008781975145178533,-0.010415927409999748,-0.0007589084886829855,0.0003986133366908895,0.00039925898181580877,-0.0016345979099461339,-0.0016339522648212146
1101,EURCHF,1,2025-07-01 04:00:00+00:00,2025,13,0.0034047899472251534,-0.00027527221510836863,-0.0011294300438049465,-0.0011294300438049465,0.0006488413656737801,-0.0005870056505903332,-0.0005870056505903332,0.0009241135807821488,0.0005424243932146133,-0.0008541578286965779,-0.0012358470162641133
1102,EURAUD,-1,2025-07-07 00:00:00+00:00,2025,8,0.007583093527738333,0.0001628145579189999,-0.0019215505797709476,-0.0019215505797709476,0.0005894668925090496,-0.001133111038793988,-0.001133111038793988,0.0004266523345900497,0.0007884395409769596,-0.0020843651376899475,-0.0017225779313030376
1103,EURJPY,-1,2025-07-07 00:00:00+00:00,2025,47,-0.009413031884414363,-0.015305860544680971,-0.016340252156314294,-0.0016774170841660219,-0.01476958578335763,-0.015803431039320248,-0.003970544855454117,0.000536274761323341,0.0005368211169940462,-0.001034391611633323,-0.0010338452559626177
1104,EURCHF,1,2025-07-09 12:00:00+00:00,2025,30,0.00129062189837498,-0.0020133405416283834,-0.0027934129442656053,-0.002234084004892112,-0.0016900474760611628,-0.002470372579469471,-0.0019108624481274372,0.0003232930655672206,0.0003230403647961344,-0.0007800724026372219,-0.0007803251034083081
1105,AUDCAD,-1,2025-07-10 12:00:00+00:00,2025,19,0.005216995793380651,-0.0029845336921703325,-0.003667703499860897,-0.0018965926641683062,-0.0015359935509862144,-0.0022181767044897605,-0.0021719759853267018,0.0014485401411841181,0.0014495267953711366,-0.0006831698076905646,-0.0006821831535035461
1106,AUDNZD,-1,2025-07-10 12:00:00+00:00,2025,29,-0.0014082002027364883,-0.005978890987961449,-0.007289816378717173,-0.0008871513692185751,-0.005473949635784736,-0.006784217020248784,-0.0015125300957474774,0.0005049413521767132,0.0005055993584683893,-0.001310925390755724,-0.0013102673844640478
1107,GBPCHF,1,2025-07-11 08:00:00+00:00,2025,19,0.0017763035648765912,-0.004765178995323249,-0.00578789233122845,-0.0011275356544662163,-0.004576070695424095,-0.005598978360924822,-0.0016662939021276912,0.00018910829989915445,0.000188913970303628,-0.001022713335905201,-0.0010229076655007274
1108,EURGBP,-1,2025-07-11 12:00:00+00:00,2025,24,0.0019085610263753345,-0.003840021167547558,-0.0041260180460092055,-0.0005932727536643867,-0.004158574563439599,-0.004444662198670235,-0.0009107958432217345,-0.00031855339589204057,-0.0003186441526610295,-0.00028599687846164734,-0.0002860876352306363
1110,NZDCAD,1,2025-07-15 12:00:00+00:00,2025,15,0.0025770192426300674,-0.004187747562699018,-0.005915049207390499,-0.0012219820076220245,-0.003797040277509267,-0.0055250196296044995,-0.000830111103280462,0.00039070728518975084,0.00039002957778599967,-0.0017273016446914813,-0.0017279793520952325
1109,USDJPY,-1,2025-07-15 12:00:00+00:00,2025,23,0.004362922553082667,-0.001919282571502423,-0.0027932115882989272,-0.001589878557479274,-0.0013202015337261397,-0.0021936079991440316,-0.0015822234733515739,0.0005990810377762834,0.0005996035891548956,-0.0008739290167965041,-0.0008734064654178919
1111,AUDUSD,-1,2025-07-23 08:00:00+00:00,2025,13,0.006517521522978075,-0.002667636716381594,-0.003955983994179624,-0.000530495937916653,-0.003976244734677836,-0.005266273468540028,-0.0023219725936076685,-0.0013086080182962423,-0.0013102894743604043,-0.0012883472777980298,-0.0012900287338621919
1112,AUDCAD,-1,2025-07-24 00:00:00+00:00,2025,14,0.0036875312341564425,-0.0008088400076935454,-0.0018374663493199161,-0.0012820530462505086,-0.0011477715575454184,-0.0021767462513311298,-0.0017799305529764275,-0.000338931549851873,-0.0003392799020112136,-0.0010286263416263708,-0.0010289746937857114
1113,GBPUSD,1,2025-07-29 00:00:00+00:00,2025,30,-0.0033355195352758817,-0.013750585589805908,-0.014912395765014352,-0.0019525906493017553,-0.01314400883822231,-0.014306533565988877,-0.0018787692181870819,0.0006065767515835985,0.0006058621990254753,-0.0011618101752084442,-0.0011625247277665673
1114,USDJPY,-1,2025-07-30 16:00:00+00:00,2025,11,0.009028937443318357,-0.009380323073988395,-0.01001616373901082,-0.0008132067452655267,-0.010645219173266884,-0.011281856636442322,-0.0033339405172225778,-0.0012648960992784897,-0.001265692897431503,-0.0006358406650224246,-0.0006366374631754379
1115,EURCHF,1,2025-07-31 16:00:00+00:00,2025,4,0.0037958694889332545,0.002125099159844268,-0.0009994237809227702,-0.0009994237809227702,-0.0008576054933622235,-0.0013713995690155523,-0.0013713995690155523,-0.0029827046532064916,-0.0003719757880927821,-0.0031245229407670383,-0.0005137940756533288
1116,NZDUSD,1,2025-08-01 04:00:00+00:00,2025,18,0.008963413595078601,-0.0008349948025833109,-0.0019937631000460643,-0.0019937631000460643,0.004399737941230164,-0.0012788833041973424,-0.0012788833041973424,0.005234732743813475,0.0007148797958487219,-0.0011587682974627533,-0.0056786212454275065
1117,NZDCAD,1,2025-08-01 08:00:00+00:00,2025,19,0.0030348375565309674,-0.002048045508896812,-0.003325394401749282,-0.0012689265009852013,-0.0032844058733633164,-0.004560172261631634,-0.001784154987784503,-0.0012363603644665044,-0.0012347778598823522,-0.00127734889285247,-0.001275766388268318
1118,EURAUD,-1,2025-08-19 04:00:00+00:00,2025,25,-0.001265421074869624,-0.0076736378786645965,-0.00803053666160114,-0.0026611267647949077,-0.008626587810754982,-0.008983824110381677,-0.003609336400080876,-0.0009529499320903856,-0.0009532874487805376,-0.0003568987829365433,-0.00035723629962669534
1119,USDCAD,-1,2025-08-19 12:00:00+00:00,2025,18,0.0009091761853566696,-0.003918116417845674,-0.0046974102910084525,-0.0007720781891518147,-0.0034836859548548205,-0.004262642600316946,-0.0012622170029819024,0.00043443046299085353,0.00043476769069150656,-0.0007792938731627785,-0.0007789566454621255
1120,AUDUSD,1,2025-08-21 00:00:00+00:00,2025,9,0.009467897908653506,-0.00035816061167615043,-0.0023202578756403858,-0.001090054035535859,-0.0005449368214489603,-0.0025066674810197975,-0.000996446258969108,-0.00018677620977280984,-0.00018640960537941176,-0.0019620972639642353,-0.0019617306595708373
1121,EURCAD,-1,2025-08-22 12:00:00+00:00,2025,7,0.0045878038543854536,0.00047152464444877307,-0.0006425629349879891,-0.0006425629349879891,0.0005523269289294808,-0.00028227405364700253,-0.00028227405364700253,8.08022844807077e-05,0.0003602888813409866,-0.0011140875794367622,-0.0008346009825764833
1122,NZDCAD,1,2025-09-02 04:00:00+00:00,2025,7,0.003398363971186744,0.0010884927232204245,-0.0007664713402240064,-0.0007664713402240064,0.0006601352991917331,-0.0016043524894741035,-0.001526814694631451,-0.00042835742402869137,-0.000837881149250097,-0.0018549640634444309,-0.0022644877886658366
1123,AUDNZD,-1,2025-09-03 04:00:00+00:00,2025,14,0.0012978530464433237,-0.0020730851137542583,-0.0023162183219531673,-0.0014987774273216292,-0.001298930171664603,-0.001541875546483329,-0.0007250661685722637,0.0007741549420896554,0.0007743427754698384,-0.00024313320819890905,-0.00024294537481872602
1124,AUDUSD,-1,2025-09-08 04:00:00+00:00,2025,47,-0.01025119217568274,-0.015718494669380023,-0.018285089451143488,-0.001989490629650925,-0.014901641412055078,-0.017466172106850975,-0.0011836784055734295,0.0008168532573249454,0.0008189173442925135,-0.002566594781763465,-0.002564530694795897
1125,AUDCHF,-1,2025-09-11 12:00:00+00:00,2025,17,0.0035100913439177887,-0.0017351654421386975,-0.002093545895154314,-0.0015248513165833089,-0.0011498707164980804,-0.0015080417746595742,-0.0014037532704931355,0.0005852947256406171,0.0005855041204947398,-0.0003583804530156165,-0.00035817105816149386
1126,GBPAUD,1,2025-09-11 12:00:00+00:00,2025,17,0.003532610221100595,-0.0016645813709825763,-0.0019192855283323151,-0.0007975426261283003,-0.0016554451615107268,-0.0019101516497710413,-0.0019101516497710413,9.136209471849455e-06,9.13387856127379e-06,-0.00025470415734973884,-0.0002547064882603145
1127,AUDNZD,-1,2025-09-12 08:00:00+00:00,2025,85,-0.016994956615566728,-0.022160666095345727,-0.02297398613970625,-0.0002098768025262654,-0.02291180587757924,-0.02372572359416636,-0.0012531089543503793,-0.000751139782233512,-0.0007517374544601108,-0.0008133200443605215,-0.0008139177165871203
1128,GBPJPY,-1,2025-09-15 08:00:00+00:00,2025,8,0.0034629526418343748,0.0005485123513511159,-0.00018884758081738617,-0.00018884758081738617,-0.0010169273229960751,-0.0015994884134078458,-0.0011108600076856767,-0.001565439674347191,-0.0014106408325904596,-0.000737359932168502,-0.0005825610904117706
1129,GBPUSD,-1,2025-09-16 08:00:00+00:00,2025,13,0.006883028825890303,-0.0011911524858434497,-0.006036394289798075,-0.0019388297384961284,-0.0004504963098130865,-0.00529215372505476,-0.0009852028019652348,0.0007406561760303632,0.0007442405647433148,-0.004845241803954625,-0.004841657415241674
1130,USDCHF,1,2025-09-16 12:00:00+00:00,2025,12,0.006283799223093928,-0.002285017899306796,-0.005902962906542686,-0.002932439637443718,-0.0005467058565277183,-0.004170954384798198,-0.0011952555931656894,0.0017383120427790777,0.001732008521744488,-0.00361794500723589,-0.0036242485282704795
1131,EURCAD,-1,2025-09-16 16:00:00+00:00,2025,11,0.0032507703272945843,-0.00021295104101848317,-0.0030561952920087343,-0.0002864925967893672,0.00018743949758681655,-0.0029348926680687892,-6.172973017903871e-05,0.0004003905386052997,0.00012130262393994506,-0.002843244250990251,-0.003122332165655606
1132,EURJPY,-1,2025-09-18 04:00:00+00:00,2025,44,-0.0011392345978608112,-0.005520133920572379,-0.005681964141066365,-0.0023943138836921563,-0.004224778212748914,-0.004386399956363363,-0.0008542104183799637,0.0012953557078234645,0.001295564184703002,-0.00016183022049398588,-0.00016162174361444848
1133,USDCAD,-1,2025-09-25 04:00:00+00:00,2025,48,-0.0033456366422759958,-0.005540086482908491,-0.0062595782339356365,-0.002136890500550548,-0.005952620202963166,-0.0066724071332802115,-0.004030789099017218,-0.00041253372005467526,-0.000412828899344575,-0.0007194917510271459,-0.0007197869303170457
1134,USDJPY,-1,2025-09-25 12:00:00+00:00,2025,11,0.008051621173226614,-0.000610881705928934,-0.001058193993330292,-0.001058193993330292,-0.0007177767263755186,-0.0011651368000413775,-0.0011651368000413775,-0.00010689502044658461,-0.00010694280671108558,-0.000447312287401358,-0.00044736007366585895
1135,AUDCAD,-1,2025-10-01 16:00:00+00:00,2025,22,0.002207816337924945,-0.0013471545817707042,-0.002466530956181101,-0.0008827568213556347,-0.0011146649310325163,-0.002233781412136926,-0.001167707738491508,0.00023248965073818795,0.00023274954404417514,-0.0011193763744103968,-0.0011191164811044096
1136,EURCAD,-1,2025-10-02 08:00:00+00:00,2025,12,0.006711797299318402,3.2180281673510613e-05,-0.0011538022384192104,-0.0005302901763477585,-0.002308977510447008,-0.0034977366921118414,-0.0016129521807806135,-0.0023411577921205184,-0.002343934453692631,-0.001185982520092721,-0.0011887591816648335
1137,EURCHF,1,2025-10-07 12:00:00+00:00,2025,10,0.002266713815489022,-0.00018016874357651425,-0.0010055222931121266,-0.0010055222931121266,-0.00045579699458897505,-0.0012809230123752569,-0.0012809230123752569,-0.0002756282510124608,-0.00027540071926313026,-0.0008253535495356124,-0.0008251260177862818
1138,GBPJPY,-1,2025-10-23 04:00:00+00:00,2025,19,0.0032802153647235256,-0.002280998469472051,-0.0031722682898549515,-0.0009614737920737859,-0.0022703959277114993,-0.0031616563198746395,-0.00034024434698043393,1.0602541760551532e-05,1.0611969980311997e-05,-0.0008912698203829006,-0.0008912603921631401
1139,EURGBP,-1,2025-10-28 08:00:00+00:00,2025,25,-0.0015493928635222215,-0.005780052595096619,-0.006527635888451178,-0.0033441842862109716,-0.0035028006757797936,-0.004248691317261466,-0.0007122463104469734,0.002277251919316825,0.0022789445711897116,-0.000747583293354559,-0.0007458906414816724
1140,GBPAUD,1,2025-10-28 12:00:00+00:00,2025,29,-0.0014694518871940622,-0.008013828860049421,-0.008786384259561797,-0.0011056766305663768,-0.007511577702599914,-0.008284524253576842,-0.003925647556113798,0.000502251157449507,0.0005018600059849554,-0.0007725553995123757,-0.0007729465509769273
1141,EURAUD,1,2025-10-29 00:00:00+00:00,2025,26,0.0033333813760738364,-0.002699762508737047,-0.0038075651479911876,-0.0029209428273594407,-0.0005215954569278702,-0.001631817607496755,-6.0376825042340876e-05,0.0021781670518091767,0.0021757475404944326,-0.0011078026392541407,-0.0011102221505688847
1142,GBPUSD,1,2025-10-29 16:00:00+00:00,2025,37,-0.004774734831690365,-0.013630731102849958,-0.013949046758296113,-0.0010421048243768327,-0.0136681091493428,-0.013986412742351684,-0.0005797685510987582,-3.737804649284193e-05,-3.736598405557068e-05,-0.00031831565544615525,-0.000318303593008884
1143,EURJPY,-1,2025-10-30 08:00:00+00:00,2025,8,0.006135391517073445,0.0015279140872891395,-0.00033248471105462585,-0.00033248471105462585,-0.0010786637953019707,-0.001509120104760342,-0.0003711727462591963,-0.00260657788259111,-0.0011766353937057161,-0.0018603987983437653,-0.0004304563094583713
1144,USDCHF,-1,2025-11-04 08:00:00+00:00,2025,15,0.004052134165174037,-0.002075483352893759,-0.003570325529680396,-0.0012106986225213223,-0.002533713709994112,-0.004029239450120903,-0.0021134833367353334,-0.0004582303571003532,-0.00045891392044050683,-0.0014948421767866371,-0.0014955257401267907
1145,EURUSD,1,2025-11-04 08:00:00+00:00,2025,13,0.0042732439230295525,-0.0009747521779617241,-0.001792847755894167,-0.0014882377002810587,-0.0011312356481554264,-0.0019492030827449325,-0.0014444997720408637,-0.00015648347019370235,-0.00015635532685076559,-0.0008180955779324428,-0.000817967434589506
1146,EURJPY,-1,2025-11-12 04:00:00+00:00,2025,45,-0.005485108014915727,-0.014935188397322774,-0.016190040769351155,-0.001892397435532267,-0.01423010903979316,-0.015484089661078837,-0.0012245595509889906,0.0007050793575296144,0.000705951108272318,-0.001254852372028381,-0.0012539806212856774
1147,USDJPY,-1,2025-11-19 08:00:00+00:00,2025,25,-0.002190840110310709,-0.010086192262234617,-0.01135457337873036,-0.005928720824831979,-0.007517509243561982,-0.008782664824395603,-0.004297113219622561,0.002568683018672635,0.0025719085543347564,-0.0012683811164957426,-0.0012651555808336212
1148,GBPJPY,-1,2025-11-26 12:00:00+00:00,2025,16,0.005577591500956938,-0.001303664244761471,-0.0017103338413715363,-0.0015954486332077078,-0.00038725815485562975,-0.0007935555621805257,-0.0006787754984480809,0.0009164060899058413,0.0009167782791910106,-0.0004066695966100653,-0.00040629740732489594
1149,AUDCAD,-1,2025-12-03 20:00:00+00:00,2025,11,0.002760534347344582,-0.0031846200859062535,-0.004793629752052109,-0.0026465934466948227,-0.0017204234284700082,-0.0033270846668911336,-0.0014276079024027055,0.0014641966574362453,0.0014665450851609751,-0.0016090096661458553,-0.0016066612384211254
1150,AUDCHF,-1,2025-12-04 16:00:00+00:00,2025,27,0.0011804046018746499,-0.009624291903698845,-0.010830782826331431,-0.0010964429881112903,-0.010013294176562049,-0.011220249953016737,-0.0021900477744676294,-0.00038900227286320366,-0.0003894671266853056,-0.001206490922632586,-0.0012069557764546879
