instr,entry,exit,dir,entry_price,exit_price,ret,bars_held,forced
NZDUSD,2018-10-03 20:49:00+00:00,2018-11-01 07:10:00+00:00,-1,0.6514,0.6594,-0.012497505104939181,28.43125,False
USDCHF,2018-10-18 13:07:00+00:00,2018-11-19 09:56:00+00:00,1,0.99732,0.99691,-0.0005113448369211682,31.867361111111112,False
EURUSD,2018-10-23 03:19:00+00:00,2018-11-19 15:13:00+00:00,-1,1.14539,1.1441,0.001073898163023036,27.495833333333334,False
GBPUSD,2018-10-25 15:08:00+00:00,2018-12-31 07:56:00+00:00,-1,1.28091,1.27296,0.006136478083170168,66.7,False
NZDUSD,2018-11-02 04:49:00+00:00,2018-12-19 21:45:00+00:00,1,0.66813,0.67746,0.013753367255312732,47.705555555555556,False
AUDUSD,2018-11-07 10:06:00+00:00,2018-12-06 09:02:00+00:00,1,0.72863,0.72164,-0.009702608862722673,28.955555555555556,False
USDCAD,2018-11-08 19:51:00+00:00,2019-01-07 00:00:00+00:00,1,1.31744,1.33687,0.014656546489563604,59.172916666666666,False
USDCHF,2018-12-10 15:31:00+00:00,2018-12-14 21:42:00+00:00,-1,0.987,0.99863,-0.011885100562338536,4.257638888888889,False
USDJPY,2018-12-20 06:19:00+00:00,2019-01-23 03:03:00+00:00,-1,111.874,109.769,0.018753826969576295,33.86388888888889,False
USDCHF,2018-12-20 09:21:00+00:00,2019-01-17 15:23:00+00:00,-1,0.98959,0.99435,-0.004911372961173854,28.25138888888889,False
AUDUSD,2018-12-21 17:21:00+00:00,2019-01-09 15:14:00+00:00,-1,0.70619,0.71888,-0.018083976492246776,18.911805555555556,False
EURUSD,2018-12-28 02:43:00+00:00,2019-01-24 13:37:00+00:00,1,1.14565,1.13121,-0.012656239089449017,27.454166666666666,False
GBPUSD,2019-01-02 22:44:00+00:00,2019-01-07 08:03:00+00:00,-1,1.24918,1.27528,-0.02096650882410641,4.388194444444444,False
GBPUSD,2019-01-17 19:07:00+00:00,2019-02-11 17:59:00+00:00,1,1.29836,1.28511,-0.010274144045964162,24.95277777777778,False
USDCHF,2019-01-23 10:30:00+00:00,2019-02-27 08:20:00+00:00,1,0.99863,0.99792,-0.000811070613209397,34.90972222222222,False
EURUSD,2019-01-24 17:30:00+00:00,2019-02-28 11:07:00+00:00,-1,1.12969,1.14087,-0.009949896429013965,34.734027777777776,False
USDCAD,2019-01-30 15:51:00+00:00,2019-03-04 10:44:00+00:00,-1,1.31988,1.3303,-0.007985937476322523,32.78680555555555,False
NZDUSD,2019-01-31 16:01:00+00:00,2019-02-11 17:08:00+00:00,1,0.69384,0.67278,-0.030551512443976914,11.046527777777778,False
USDJPY,2019-02-25 17:44:00+00:00,2019-03-20 19:05:00+00:00,1,111.218,110.554,-0.006033006208332026,23.05625,False
GBPUSD,2019-02-26 10:23:00+00:00,2019-03-29 14:44:00+00:00,1,1.32073,1.29842,-0.016959739546857144,31.18125,False
EURUSD,2019-03-07 13:21:00+00:00,2019-03-20 18:01:00+00:00,-1,1.12646,1.1393,-0.011452109762701553,13.194444444444445,False
USDCHF,2019-03-07 16:19:00+00:00,2019-03-20 14:19:00+00:00,1,1.0089,0.99721,-0.011685415530997556,12.916666666666666,False
AUDUSD,2019-03-08 04:53:00+00:00,2019-03-26 10:24:00+00:00,-1,0.70055,0.71329,-0.018300952163423867,18.229861111111113,False
NZDUSD,2019-03-20 18:33:00+00:00,2019-04-01 21:28:00+00:00,1,0.69132,0.67812,-0.01929446477386154,12.121527777777779,False
USDCAD,2019-03-25 14:12:00+00:00,2019-04-09 11:45:00+00:00,1,1.34442,1.32891,-0.011625312388432563,14.897916666666667,False
USDCHF,2019-03-25 18:11:00+00:00,2019-04-10 07:38:00+00:00,-1,0.99103,1.00114,-0.010302932450705415,15.560416666666667,False
EURUSD,2019-04-02 01:32:00+00:00,2019-04-15 07:01:00+00:00,-1,1.1198,1.13151,-0.010511087098243442,13.228472222222223,False
NZDUSD,2019-04-05 08:33:00+00:00,2019-06-03 17:56:00+00:00,-1,0.67359,0.65945,0.020786316664687037,59.390972222222224,False
USDJPY,2019-04-12 08:08:00+00:00,2019-05-05 21:00:00+00:00,1,111.936,110.604,-0.011961818660973234,23.53611111111111,False
AUDUSD,2019-04-17 02:05:00+00:00,2019-04-24 01:30:00+00:00,1,0.71928,0.70566,-0.019045765445142804,6.975694444444445,False
USDCHF,2019-04-17 17:59:00+00:00,2019-05-10 12:43:00+00:00,1,1.01089,1.01063,-0.00035610421983534035,22.780555555555555,False
EURUSD,2019-04-23 14:28:00+00:00,2019-05-13 12:40:00+00:00,-1,1.1198,1.12584,-0.005447547264170316,19.925,False
GBPUSD,2019-04-24 00:00:00+00:00,2019-05-01 18:02:00+00:00,-1,1.29369,1.3099,-0.012600056429700732,7.751388888888889,False
USDCAD,2019-04-24 01:29:00+00:00,2019-05-22 09:31:00+00:00,1,1.34442,1.33892,-0.004180054742353723,28.334722222222222,False
AUDUSD,2019-04-24 14:00:00+00:00,2019-06-04 04:30:00+00:00,-1,0.70234,0.69832,0.005610138117613317,40.604166666666664,False
USDJPY,2019-05-08 03:47:00+00:00,2019-07-05 13:52:00+00:00,-1,109.925,108.582,0.012154128173287287,58.420138888888886,False
GBPUSD,2019-05-15 11:35:00+00:00,2019-06-12 07:45:00+00:00,-1,1.28938,1.27354,0.01221559951447834,27.84027777777778,False
EURUSD,2019-05-23 07:04:00+00:00,2019-06-03 17:37:00+00:00,-1,1.11353,1.12357,-0.009070498428378983,11.439583333333333,False
USDCAD,2019-05-23 13:34:00+00:00,2019-06-04 17:28:00+00:00,1,1.3493,1.34034,-0.006729116025374848,12.1625,False
USDCHF,2019-06-03 17:33:00+00:00,2019-07-26 14:20:00+00:00,-1,0.99519,0.99418,0.0009144441988062758,52.865972222222226,False
EURUSD,2019-06-05 12:25:00+00:00,2019-07-09 08:52:00+00:00,1,1.13043,1.11978,-0.009474019425720459,33.85208333333333,False
USDCAD,2019-06-07 12:30:00+00:00,2019-07-23 04:37:00+00:00,-1,1.33137,1.31345,0.013370289414186056,45.671527777777776,False
GBPUSD,2019-06-14 14:47:00+00:00,2019-06-21 18:41:00+00:00,-1,1.26059,1.27354,-0.010344731842179327,7.1625,False
AUDUSD,2019-06-14 16:29:00+00:00,2019-06-27 01:45:00+00:00,-1,0.68659,0.69979,-0.0193430922729591,12.386111111111111,False
NZDUSD,2019-06-14 17:01:00+00:00,2019-06-25 16:33:00+00:00,-1,0.64941,0.66609,-0.025903224812886847,10.980555555555556,False
NZDUSD,2019-06-26 07:31:00+00:00,2019-07-31 01:03:00+00:00,1,0.66692,0.66,-0.010584866339825139,34.730555555555554,False
AUDUSD,2019-07-04 00:00:00+00:00,2019-07-26 12:09:00+00:00,1,0.70304,0.69247,-0.015147636115378171,22.50625,False
GBPUSD,2019-07-05 10:36:00+00:00,2019-08-22 11:19:00+00:00,-1,1.25408,1.21698,0.029512732898204587,48.02986111111111,False
EURUSD,2019-07-24 07:30:00+00:00,2019-10-11 11:18:00+00:00,-1,1.11295,1.10446,0.007574668439780181,79.15833333333333,False
AUDUSD,2019-07-31 18:39:00+00:00,2019-09-04 14:30:00+00:00,-1,0.68513,0.67961,0.007940562553824883,34.827083333333334,False
USDJPY,2019-08-02 00:51:00+00:00,2019-08-29 17:18:00+00:00,-1,107.174,106.602,0.005271973164256934,27.685416666666665,False
NZDUSD,2019-08-05 01:37:00+00:00,2019-09-06 13:45:00+00:00,-1,0.64881,0.64381,0.00749144495483549,32.50555555555555,False
USDCHF,2019-08-05 14:39:00+00:00,2019-08-27 14:20:00+00:00,-1,0.9721,0.98363,-0.011964405123193281,21.986805555555556,False
USDCAD,2019-08-23 12:01:00+00:00,2019-09-05 05:54:00+00:00,1,1.33296,1.3214,-0.00876205908388461,12.745138888888889,False
GBPUSD,2019-09-03 05:49:00+00:00,2019-09-05 08:37:00+00:00,-1,1.20191,1.22824,-0.02198250219450613,2.1166666666666667,False
USDCHF,2019-09-11 11:45:00+00:00,2019-10-18 00:00:00+00:00,1,0.9941,0.9875,-0.006739425639993857,36.510416666666664,False
NZDUSD,2019-09-19 00:51:00+00:00,2019-10-11 00:00:00+00:00,-1,0.6299,0.63245,-0.004270993760220965,21.964583333333334,False
GBPUSD,2019-09-19 17:15:00+00:00,2019-09-30 17:22:00+00:00,1,1.25422,1.228,-0.020976428426209837,11.004861111111111,False
AUDUSD,2019-10-01 05:55:00+00:00,2019-10-13 21:55:00+00:00,-1,0.67062,0.67968,-0.013629991947269583,12.666666666666666,False
USDCAD,2019-10-03 12:25:00+00:00,2019-10-11 12:33:00+00:00,1,1.33386,1.32177,-0.00915347247211229,8.005555555555556,False
GBPUSD,2019-10-11 09:04:00+00:00,2019-11-08 00:00:00+00:00,1,1.25225,1.28187,0.023580705824106873,27.622222222222224,False
USDJPY,2019-10-11 11:46:00+00:00,2019-12-04 07:29:00+00:00,1,108.435,108.472,0.0002766545092378614,53.821527777777774,False
