instr,entry,exit,dir,entry_price,exit_price,ret,bars_held,forced
GBPUSD,2017-02-06 08:22:00+00:00,2017-02-07 18:06:00+00:00,-1,1.24621,1.25297,-0.005496864379917606,8.433333333333334,False
NZDUSD,2017-02-07 02:00:00+00:00,2017-02-08 19:59:00+00:00,1,0.73426,0.72907,-0.007258317105388712,10.495833333333334,False
USDCAD,2017-02-07 08:09:00+00:00,2017-02-10 13:30:00+00:00,1,1.31615,1.31245,-0.002902272433730091,19.3375,False
EURUSD,2017-02-07 09:15:00+00:00,2017-02-16 12:28:00+00:00,-1,1.06611,1.06428,0.0016602881584872142,54.80416666666667,False
NZDUSD,2017-02-08 20:31:00+00:00,2017-02-15 17:22:00+00:00,-1,0.72453,0.72122,0.004375672914998767,41.2125,False
USDCHF,2017-02-09 18:06:00+00:00,2017-02-16 08:13:00+00:00,1,1.00162,1.00268,0.0009583994728801226,39.52916666666667,False
AUDUSD,2017-02-10 16:29:00+00:00,2017-02-14 15:46:00+00:00,1,0.76858,0.76231,-0.008261559678384711,23.820833333333333,False
USDJPY,2017-02-12 23:26:00+00:00,2017-02-16 15:15:00+00:00,1,113.841,113.391,-0.004014247504271151,21.954166666666666,False
AUDUSD,2017-02-15 16:14:00+00:00,2017-02-21 08:36:00+00:00,1,0.76941,0.76584,-0.0047436480603030295,34.09166666666667,False
USDCAD,2017-02-16 13:15:00+00:00,2017-02-17 15:24:00+00:00,-1,1.30121,1.31,-0.006847788494793047,6.5375,False
USDCAD,2017-02-21 08:29:00+00:00,2017-02-23 13:52:00+00:00,1,1.31553,1.30874,-0.005252396263273451,13.345833333333333,False
NZDUSD,2017-02-21 08:42:00+00:00,2017-02-22 19:07:00+00:00,-1,0.71403,0.71884,-0.006933161521653888,8.604166666666666,False
EURUSD,2017-02-21 09:11:00+00:00,2017-02-24 08:00:00+00:00,-1,1.05569,1.05956,-0.0037227895345092066,17.704166666666666,False
USDCHF,2017-02-21 09:59:00+00:00,2017-02-24 08:00:00+00:00,1,1.00901,1.00562,-0.0034586644996335014,17.504166666666666,False
GBPUSD,2017-02-21 11:20:00+00:00,2017-02-22 01:06:00+00:00,-1,1.24069,1.25012,-0.007673427934662996,3.441666666666667,False
USDJPY,2017-02-23 12:40:00+00:00,2017-02-28 21:24:00+00:00,-1,112.793,112.794,-7.092858821074272e-05,32.18333333333333,False
AUDUSD,2017-02-23 12:54:00+00:00,2017-02-24 21:59:00+00:00,1,0.77207,0.76672,-0.007032676691145268,8.270833333333334,False
NZDUSD,2017-02-23 13:35:00+00:00,2017-02-27 23:47:00+00:00,1,0.72319,0.71802,-0.007341758150596012,26.55,False
GBPUSD,2017-02-23 15:46:00+00:00,2017-02-26 23:02:00+00:00,1,1.25319,1.24355,-0.007763907008661808,19.816666666666666,False
GBPUSD,2017-02-26 23:25:00+00:00,2017-03-13 06:44:00+00:00,-1,1.24069,1.22083,0.015935259481962886,85.82916666666667,False
USDCAD,2017-02-28 00:02:00+00:00,2017-03-13 15:34:00+00:00,1,1.31928,1.34401,0.01865326602695294,81.88333333333334,False
NZDUSD,2017-02-28 16:50:00+00:00,2017-02-28 22:43:00+00:00,1,0.72351,0.71817,-0.007573454213770425,1.4708333333333334,False
AUDUSD,2017-02-28 21:05:00+00:00,2017-03-13 08:00:00+00:00,-1,0.76584,0.75729,0.01106032906764151,74.72916666666667,False
NZDUSD,2017-03-01 01:31:00+00:00,2017-03-14 15:58:00+00:00,-1,0.71444,0.69365,0.028906589022495273,81.6125,False
USDJPY,2017-03-01 11:09:00+00:00,2017-03-06 13:24:00+00:00,1,113.677,113.687,2.6389750220845443e-05,30.5625,False
USDCHF,2017-03-02 14:03:00+00:00,2017-03-09 18:37:00+00:00,1,1.01359,1.01007,-0.0035712876366365,43.141666666666666,False
EURUSD,2017-03-02 14:29:00+00:00,2017-03-05 23:24:00+00:00,-1,1.04992,1.06203,-0.011591690558058476,20.229166666666668,False
EURUSD,2017-03-06 08:25:00+00:00,2017-03-08 13:15:00+00:00,1,1.06254,1.05389,-0.008197107014126126,13.208333333333334,False
USDJPY,2017-03-08 13:15:00+00:00,2017-03-14 14:19:00+00:00,1,114.497,114.611,0.0009344937358353178,36.266666666666666,False
EURUSD,2017-03-10 13:31:00+00:00,2017-03-29 11:50:00+00:00,1,1.06254,1.07727,0.013806149241932353,113.57916666666667,False
USDCHF,2017-03-13 16:02:00+00:00,2017-03-20 23:33:00+00:00,-1,1.0066,1.00018,0.006278873379364821,43.87916666666667,False
GBPUSD,2017-03-14 07:01:00+00:00,2017-03-15 06:13:00+00:00,-1,1.21415,1.22328,-0.007594071352971948,5.8,False
AUDUSD,2017-03-15 18:00:00+00:00,2017-03-22 00:29:00+00:00,1,0.76106,0.76673,0.007344632768361503,37.62083333333333,False
USDJPY,2017-03-15 18:01:00+00:00,2017-03-30 00:54:00+00:00,-1,113.681,111.303,0.020857249675617383,85.72083333333333,False
USDCAD,2017-03-15 18:07:00+00:00,2017-03-22 00:58:00+00:00,-1,1.33717,1.33668,0.0002767162013596349,37.7125,False
GBPUSD,2017-03-15 18:52:00+00:00,2017-03-28 17:51:00+00:00,1,1.22998,1.2471,0.013845247047824083,77.74583333333334,False
NZDUSD,2017-03-15 20:00:00+00:00,2017-03-23 20:20:00+00:00,1,0.7043,0.70268,-0.0024986867697376347,48.083333333333336,False
USDCHF,2017-03-21 08:47:00+00:00,2017-03-29 08:14:00+00:00,-1,0.99536,0.99381,0.0014568325446343976,47.8625,False
NZDUSD,2017-03-27 11:32:00+00:00,2017-03-28 06:46:00+00:00,1,0.70602,0.70074,-0.007676075287852746,4.808333333333334,False
AUDUSD,2017-03-28 06:46:00+00:00,2017-03-28 15:11:00+00:00,-1,0.75876,0.7642,-0.007275411218895088,2.1041666666666665,False
USDCAD,2017-03-28 12:00:00+00:00,2017-03-29 19:41:00+00:00,1,1.33985,1.33259,-0.005507832615623376,7.920833333333333,False
NZDUSD,2017-03-30 07:38:00+00:00,2017-04-07 12:30:00+00:00,-1,0.70065,0.69805,0.003511376288218359,49.21666666666667,False
EURUSD,2017-03-30 07:51:00+00:00,2017-04-05 20:01:00+00:00,-1,1.0735,1.06803,0.00503973096593283,39.041666666666664,False
USDCAD,2017-03-30 12:32:00+00:00,2017-04-03 13:17:00+00:00,-1,1.3313,1.33744,-0.0047023827409031676,24.1875,False
USDCHF,2017-03-30 17:00:00+00:00,2017-04-12 08:16:00+00:00,1,0.99886,1.00625,0.007297954770700166,75.81666666666666,False
AUDUSD,2017-04-03 06:09:00+00:00,2017-04-12 20:00:00+00:00,-1,0.75991,0.75085,0.01181781094134507,57.4625,False
USDCAD,2017-04-03 14:02:00+00:00,2017-04-07 12:30:00+00:00,1,1.33985,1.3385,-0.001097088610429009,23.616666666666667,False
EURUSD,2017-04-06 07:11:00+00:00,2017-04-12 19:14:00+00:00,-1,1.06471,1.06193,0.0025547582372168684,39.0125,False
USDJPY,2017-04-07 02:09:00+00:00,2017-04-07 17:01:00+00:00,-1,110.174,111.217,-0.009530681988372541,3.716666666666667,False
GBPUSD,2017-04-07 12:53:00+00:00,2017-04-11 14:58:00+00:00,-1,1.24053,1.24845,-0.006457151839804831,24.520833333333332,False
NZDUSD,2017-04-07 13:15:00+00:00,2017-04-12 20:32:00+00:00,-1,0.69534,0.69639,-0.0017115652911818783,31.820833333333333,False
USDJPY,2017-04-11 13:25:00+00:00,2017-04-19 13:55:00+00:00,-1,110.294,109.128,0.010508611349118844,48.125,False
USDCAD,2017-04-12 14:00:00+00:00,2017-04-14 00:00:00+00:00,-1,1.32982,1.33364,-0.0029629406810250214,8.5,False
GBPUSD,2017-04-13 00:04:00+00:00,2017-04-24 06:43:00+00:00,1,1.25512,1.27772,0.01793389713702953,67.6625,False
NZDUSD,2017-04-16 22:26:00+00:00,2017-04-19 16:03:00+00:00,1,0.70105,0.69962,-0.0022392743039707508,16.404166666666665,False
AUDUSD,2017-04-17 00:37:00+00:00,2017-04-18 04:00:00+00:00,1,0.75902,0.75556,-0.004663662951545411,6.845833333333333,False
USDCHF,2017-04-17 15:02:00+00:00,2017-04-28 14:58:00+00:00,-1,1.00135,0.99566,0.005582742434834588,65.98333333333333,False
EURUSD,2017-04-18 11:36:00+00:00,2017-04-28 01:01:00+00:00,1,1.06781,1.08599,0.01696883428228957,57.354166666666664,False
USDCAD,2017-04-19 08:06:00+00:00,2017-04-24 10:07:00+00:00,1,1.34194,1.34145,-0.0004545454545452632,30.504166666666666,False
NZDUSD,2017-04-19 22:53:00+00:00,2017-04-20 22:55:00+00:00,1,0.70443,0.7001,-0.00634492547906329,6.008333333333334,False
NZDUSD,2017-04-23 21:01:00+00:00,2017-04-25 03:47:00+00:00,1,0.70443,0.69887,-0.008090844570617484,7.691666666666666,False
USDJPY,2017-04-24 08:00:00+00:00,2017-05-12 12:30:00+00:00,1,110.084,113.601,0.03188372885204949,109.125,False
USDCAD,2017-04-24 15:30:00+00:00,2017-05-05 19:07:00+00:00,1,1.35046,1.36742,0.01246927109557805,66.90416666666667,False
NZDUSD,2017-04-25 15:17:00+00:00,2017-05-01 13:59:00+00:00,-1,0.69493,0.69122,0.005137725585010035,35.675,False
AUDUSD,2017-04-26 06:57:00+00:00,2017-05-01 08:00:00+00:00,-1,0.7495,0.74997,-0.0007338617137673131,30.2625,False
GBPUSD,2017-04-26 14:49:00+00:00,2017-05-02 07:08:00+00:00,1,1.2851,1.28653,0.0010426838994821441,34.079166666666666,False
EURUSD,2017-04-28 09:06:00+00:00,2017-05-03 19:28:00+00:00,1,1.09407,1.08901,-0.0046796453706242636,32.59166666666667,False
USDCHF,2017-05-03 08:34:00+00:00,2017-05-08 10:00:00+00:00,-1,0.99038,0.99416,-0.003917885957206178,30.358333333333334,False
AUDUSD,2017-05-03 15:15:00+00:00,2017-05-12 07:40:00+00:00,-1,0.745,0.73901,0.007933311855670064,52.104166666666664,False
EURUSD,2017-05-04 10:17:00+00:00,2017-05-09 08:33:00+00:00,1,1.09407,1.09117,-0.002705419979892265,29.566666666666666,False
NZDUSD,2017-05-04 12:32:00+00:00,2017-05-08 08:08:00+00:00,-1,0.6853,0.69398,-0.012871590560833661,22.9,False
GBPUSD,2017-05-05 12:32:00+00:00,2017-05-11 08:32:00+00:00,1,1.29512,1.29159,-0.0027950106743157566,35.0,False
USDCHF,2017-05-08 13:41:00+00:00,2017-05-12 15:40:00+00:00,1,0.99616,0.99947,0.0032222121841780638,24.495833333333334,False
EURUSD,2017-05-09 18:39:00+00:00,2017-05-12 13:05:00+00:00,-1,1.08634,1.09237,-0.005606134528817675,16.608333333333334,False
NZDUSD,2017-05-10 21:01:00+00:00,2017-05-16 01:34:00+00:00,-1,0.6853,0.69051,-0.007807597449031662,31.1375,False
GBPUSD,2017-05-11 11:40:00+00:00,2017-05-16 08:03:00+00:00,-1,1.28658,1.29334,-0.0053243790491514205,29.095833333333335,False
USDCAD,2017-05-15 06:52:00+00:00,2017-05-18 12:30:00+00:00,-1,1.36479,1.3648,-9.525693726961631e-05,19.408333333333335,False
EURUSD,2017-05-16 05:43:00+00:00,2017-05-24 15:42:00+00:00,1,1.0998,1.11715,0.015720611367211257,50.49583333333333,False
USDCHF,2017-05-16 17:57:00+00:00,2017-05-24 12:00:00+00:00,-1,0.98611,0.97702,0.009117092266190752,46.5125,False
AUDUSD,2017-05-17 06:24:00+00:00,2017-05-26 00:25:00+00:00,1,0.74387,0.74457,0.00083343415198045,52.50416666666667,False
USDJPY,2017-05-17 12:16:00+00:00,2017-05-23 15:42:00+00:00,-1,112.222,111.541,0.006006139807607413,36.858333333333334,False
GBPUSD,2017-05-17 14:32:00+00:00,2017-05-24 13:07:00+00:00,1,1.29821,1.29558,-0.002095119987984062,41.645833333333336,False
NZDUSD,2017-05-17 21:42:00+00:00,2017-06-12 06:56:00+00:00,1,0.69449,0.71726,0.03258177839207543,152.30833333333334,False
USDCAD,2017-05-18 14:35:00+00:00,2017-05-30 12:41:00+00:00,-1,1.35858,1.34893,0.007014986897506138,71.525,False
USDCHF,2017-05-25 08:03:00+00:00,2017-05-29 20:00:00+00:00,-1,0.97095,0.97648,-0.0057987434339273084,26.9875,False
GBPUSD,2017-05-26 01:58:00+00:00,2017-05-31 13:47:00+00:00,-1,1.28747,1.28651,0.0006757675204378542,32.954166666666666,False
USDJPY,2017-05-30 01:32:00+00:00,2017-06-01 12:15:00+00:00,-1,110.779,111.335,-0.00508235124192626,14.679166666666667,False
USDCHF,2017-05-31 10:29:00+00:00,2017-06-08 08:55:00+00:00,-1,0.97095,0.96699,0.003975692656298254,47.608333333333334,False
AUDUSD,2017-05-31 22:20:00+00:00,2017-06-05 04:28:00+00:00,-1,0.74236,0.74506,-0.003745015626683916,25.533333333333335,False
EURUSD,2017-06-01 01:39:00+00:00,2017-06-07 10:36:00+00:00,1,1.12525,1.12058,-0.00420339826532079,38.2375,False
USDCAD,2017-06-02 07:22:00+00:00,2017-06-05 17:14:00+00:00,1,1.35331,1.34717,-0.004625490442377145,20.466666666666665,False
USDJPY,2017-06-02 12:45:00+00:00,2017-06-09 06:39:00+00:00,-1,110.683,110.392,0.0025659675007567435,40.475,False
AUDUSD,2017-06-06 12:57:00+00:00,2017-06-12 04:00:00+00:00,1,0.75046,0.75258,0.0027181878747499777,33.7625,False
USDCAD,2017-06-07 07:04:00+00:00,2017-06-07 16:00:00+00:00,-1,1.34353,1.35129,-0.005865408233901843,2.2333333333333334,False
GBPUSD,2017-06-07 13:54:00+00:00,2017-06-08 21:00:00+00:00,1,1.29412,1.28944,-0.003685774225079652,7.775,False
GBPUSD,2017-06-08 21:01:00+00:00,2017-06-14 06:14:00+00:00,-1,1.27963,1.27589,0.0028524873298764295,32.30416666666667,False
USDCAD,2017-06-09 14:53:00+00:00,2017-06-21 00:18:00+00:00,-1,1.34353,1.32749,0.011849911051232953,68.35416666666667,False
AUDUSD,2017-06-13 00:09:00+00:00,2017-06-13 13:01:00+00:00,1,0.75547,0.7526,-0.00390464719196304,3.216666666666667,False
NZDUSD,2017-06-13 00:24:00+00:00,2017-06-15 12:45:00+00:00,1,0.72174,0.71863,-0.004502569928374611,15.0875,False
AUDUSD,2017-06-14 06:30:00+00:00,2017-06-20 15:22:00+00:00,1,0.75566,0.758,0.002990604737329594,38.21666666666667,False
USDJPY,2017-06-14 13:01:00+00:00,2017-06-15 12:30:00+00:00,-1,109.305,110.291,-0.009084962237480683,5.870833333333334,False
EURUSD,2017-06-14 14:09:00+00:00,2017-06-15 07:11:00+00:00,1,1.12825,1.11902,-0.00823377175878326,4.258333333333334,False
USDCHF,2017-06-14 18:34:00+00:00,2017-06-22 20:00:00+00:00,1,0.97166,0.97173,-3.0873408732978724e-05,48.358333333333334,False
EURUSD,2017-06-15 08:50:00+00:00,2017-06-23 05:48:00+00:00,-1,1.11792,1.11682,0.0009303240927105099,47.24166666666667,False
USDJPY,2017-06-15 14:09:00+00:00,2017-06-22 07:06:00+00:00,1,110.613,110.973,0.0031912056519596277,40.2375,False
GBPUSD,2017-06-20 12:21:00+00:00,2017-06-23 07:01:00+00:00,-1,1.26508,1.27365,-0.006845660396748005,16.666666666666668,False
USDJPY,2017-06-26 09:02:00+00:00,2017-07-12 04:12:00+00:00,1,111.696,113.37,0.014923970116249352,94.79166666666667,False
NZDUSD,2017-06-26 12:50:00+00:00,2017-06-27 22:18:00+00:00,1,0.73014,0.72621,-0.005573739061365934,8.366666666666667,False
AUDUSD,2017-06-27 08:07:00+00:00,2017-07-04 04:31:00+00:00,1,0.76229,0.76513,0.0036204793199794416,41.1,False
USDCHF,2017-06-27 09:11:00+00:00,2017-07-03 09:40:00+00:00,-1,0.96623,0.96082,0.005495870334720277,36.12083333333333,False
EURUSD,2017-06-27 12:00:00+00:00,2017-07-03 11:16:00+00:00,1,1.1269,1.13646,0.008429982341405573,35.81666666666667,False
USDCAD,2017-06-27 12:22:00+00:00,2017-07-05 14:13:00+00:00,-1,1.32025,1.30054,0.014838773206886886,48.4625,False
GBPUSD,2017-06-27 15:57:00+00:00,2017-07-04 01:55:00+00:00,1,1.27914,1.29394,0.011499509453284817,38.49166666666667,False
NZDUSD,2017-06-29 01:11:00+00:00,2017-07-03 22:02:00+00:00,1,0.73181,0.72889,-0.00418101328086562,29.2125,False
NZDUSD,2017-07-05 09:40:00+00:00,2017-07-07 12:30:00+00:00,-1,0.72621,0.72917,-0.0042691491998788,12.708333333333334,False
USDCAD,2017-07-06 12:59:00+00:00,2017-07-27 15:35:00+00:00,-1,1.29269,1.25348,0.03024067211808489,126.65,False
AUDUSD,2017-07-07 02:39:00+00:00,2017-07-07 12:31:00+00:00,-1,0.75721,0.76186,-0.006246945864204884,2.466666666666667,False
USDCHF,2017-07-10 10:16:00+00:00,2017-07-12 12:00:00+00:00,1,0.96626,0.96256,-0.00393248543428093,12.433333333333334,False
NZDUSD,2017-07-11 01:17:00+00:00,2017-07-12 12:58:00+00:00,-1,0.72463,0.72799,-0.004830517831511619,8.920833333333333,False
GBPUSD,2017-07-11 12:54:00+00:00,2017-07-12 12:37:00+00:00,-1,1.28788,1.29059,-0.0021741915695722945,5.929166666666666,False
EURUSD,2017-07-11 16:33:00+00:00,2017-07-13 09:50:00+00:00,1,1.14403,1.13884,-0.004588920161530008,10.320833333333333,False
AUDUSD,2017-07-13 00:32:00+00:00,2017-07-26 06:08:00+00:00,1,0.76864,0.78823,0.02538117291981057,79.4,False
NZDUSD,2017-07-13 09:51:00+00:00,2017-07-26 05:35:00+00:00,1,0.73329,0.74116,0.01054052579906184,76.93333333333334,False
USDCHF,2017-07-13 15:50:00+00:00,2017-07-17 10:26:00+00:00,1,0.96836,0.96259,-0.006061482223438497,22.65,False
GBPUSD,2017-07-14 09:12:00+00:00,2017-07-20 07:26:00+00:00,1,1.29684,1.30074,0.0029378086723186314,35.55833333333333,False
USDJPY,2017-07-14 12:30:00+00:00,2017-07-25 23:28:00+00:00,-1,112.917,111.967,0.00835152572544468,68.74166666666666,False
USDCHF,2017-07-17 11:44:00+00:00,2017-07-25 18:29:00+00:00,-1,0.9603,0.95146,0.009101796407185713,49.6875,False
EURUSD,2017-07-17 14:31:00+00:00,2017-07-26 06:31:00+00:00,1,1.14805,1.16282,0.012812695979374178,52.0,False
NZDUSD,2017-07-26 18:01:00+00:00,2017-08-01 12:07:00+00:00,1,0.74544,0.74687,0.0017303590830437532,34.525,False
AUDUSD,2017-07-26 18:01:00+00:00,2017-08-01 23:37:00+00:00,1,0.79595,0.79549,-0.0006784004824182954,37.4,False
EURUSD,2017-07-26 18:04:00+00:00,2017-08-04 13:52:00+00:00,1,1.16814,1.17985,0.009972863538697307,52.95,False
GBPUSD,2017-07-26 19:08:00+00:00,2017-08-03 12:45:00+00:00,1,1.31181,1.31176,-0.00010671911148718571,46.40416666666667,False
USDJPY,2017-07-27 03:36:00+00:00,2017-08-02 23:12:00+00:00,-1,110.824,110.792,0.00022559003072528526,40.9,False
USDCHF,2017-07-27 15:29:00+00:00,2017-08-01 17:32:00+00:00,1,0.96461,0.96374,-0.001005535629133525,30.5125,False
USDCAD,2017-07-28 14:30:00+00:00,2017-08-02 02:44:00+00:00,-1,1.24248,1.25656,-0.011429307319585783,27.058333333333334,False
USDCHF,2017-08-02 19:31:00+00:00,2017-08-09 03:48:00+00:00,1,0.971,0.96758,-0.0036249420730136706,38.07083333333333,False
NZDUSD,2017-08-02 23:16:00+00:00,2017-08-17 00:00:00+00:00,-1,0.74116,0.73156,0.012764981311311749,84.18333333333334,False
USDCAD,2017-08-03 06:03:00+00:00,2017-08-11 12:42:00+00:00,1,1.25963,1.2659,0.004882153545713752,49.6625,False
USDJPY,2017-08-03 14:00:00+00:00,2017-08-04 13:48:00+00:00,-1,110.183,110.792,-0.005590876705739267,5.95,False
AUDUSD,2017-08-04 14:07:00+00:00,2017-08-14 00:00:00+00:00,-1,0.78952,0.79035,-0.0011526574454072014,56.47083333333333,False
GBPUSD,2017-08-07 12:44:00+00:00,2017-08-11 17:02:00+00:00,-1,1.30226,1.30225,-6.143378781543755e-05,25.075,False
USDJPY,2017-08-09 00:51:00+00:00,2017-08-15 00:17:00+00:00,-1,109.889,110.037,-0.0014105591729574453,35.858333333333334,False
USDCHF,2017-08-09 08:18:00+00:00,2017-08-14 09:08:00+00:00,-1,0.96374,0.96698,-0.0034658448256180913,30.208333333333332,False
EURUSD,2017-08-10 07:45:00+00:00,2017-08-11 12:31:00+00:00,-1,1.17186,1.18085,-0.007722963228454642,7.191666666666666,False
GBPUSD,2017-08-14 13:37:00+00:00,2017-08-21 14:13:00+00:00,-1,1.29625,1.29054,0.004335733930975222,42.15,False
AUDUSD,2017-08-14 17:45:00+00:00,2017-08-16 18:00:00+00:00,-1,0.78475,0.79077,-0.00777357240254375,12.0625,False
USDCAD,2017-08-15 07:05:00+00:00,2017-08-16 17:56:00+00:00,1,1.27402,1.26734,-0.005337184478211632,8.7125,False
EURUSD,2017-08-15 12:30:00+00:00,2017-08-21 12:38:00+00:00,-1,1.17204,1.17775,-0.004923166184588914,36.03333333333333,False
USDJPY,2017-08-15 12:57:00+00:00,2017-08-17 19:45:00+00:00,1,110.83,109.484,-0.012207500439849084,13.7,False
USDCAD,2017-08-17 08:00:00+00:00,2017-08-29 16:21:00+00:00,-1,1.25933,1.25296,0.0049631929610012854,74.0875,False
AUDUSD,2017-08-17 08:00:00+00:00,2017-08-23 04:00:00+00:00,1,0.79575,0.78906,-0.008507269505774184,35.0,False
USDJPY,2017-08-18 07:53:00+00:00,2017-08-22 20:00:00+00:00,-1,108.976,109.561,-0.005432563261373402,27.029166666666665,False
USDCHF,2017-08-18 09:04:00+00:00,2017-08-22 13:54:00+00:00,-1,0.96017,0.96761,-0.00785318501853934,25.208333333333332,False
EURUSD,2017-08-21 17:00:00+00:00,2017-08-30 20:00:00+00:00,1,1.18268,1.18897,0.005267563477099335,54.75,False
GBPUSD,2017-08-22 08:16:00+00:00,2017-08-25 14:05:00+00:00,-1,1.28454,1.28573,-0.000996500570263154,19.454166666666666,False
NZDUSD,2017-08-23 01:30:00+00:00,2017-08-28 14:58:00+00:00,-1,0.72333,0.72518,-0.0027514310206565376,33.36666666666667,False
USDJPY,2017-08-23 22:16:00+00:00,2017-08-25 00:54:00+00:00,-1,108.89,109.731,-0.007787925959600124,6.658333333333333,False
USDCHF,2017-08-25 14:01:00+00:00,2017-08-30 16:00:00+00:00,-1,0.96155,0.95835,0.0032241289651585977,30.495833333333334,False
GBPUSD,2017-08-28 07:08:00+00:00,2017-08-31 09:14:00+00:00,1,1.29054,1.28827,-0.001828628102759744,18.525,False
AUDUSD,2017-08-28 15:11:00+00:00,2017-08-30 14:19:00+00:00,1,0.79575,0.79151,-0.0054285678382487434,11.783333333333333,False
USDJPY,2017-08-28 21:27:00+00:00,2017-08-29 18:45:00+00:00,-1,108.89,109.683,-0.007347099961887023,5.325,False
USDJPY,2017-08-30 06:41:00+00:00,2017-09-03 21:00:00+00:00,1,110.163,109.506,-0.0060272405858405875,27.579166666666666,False
NZDUSD,2017-08-30 15:23:00+00:00,2017-09-05 08:32:00+00:00,-1,0.72,0.718,0.0025835845151611584,34.2875,False
USDCAD,2017-08-31 06:12:00+00:00,2017-09-01 00:06:00+00:00,1,1.2657,1.24646,-0.015295158639868522,4.475,False
AUDUSD,2017-08-31 11:19:00+00:00,2017-09-01 12:34:00+00:00,-1,0.78804,0.79933,-0.014428934010152416,6.3125,False
USDCAD,2017-09-01 00:07:00+00:00,2017-09-12 16:02:00+00:00,-1,1.24646,1.21575,0.024542682926829186,69.97916666666667,False
GBPUSD,2017-09-01 12:30:00+00:00,2017-09-14 11:00:00+00:00,1,1.2966,1.31667,0.01540899783672467,77.625,False
AUDUSD,2017-09-01 12:36:00+00:00,2017-09-13 13:38:00+00:00,1,0.79933,0.80084,0.0017889087656528524,72.25833333333334,False
USDJPY,2017-09-06 00:04:00+00:00,2017-09-11 17:50:00+00:00,-1,108.505,109.33,-0.007668096754422823,34.44166666666667,False
EURUSD,2017-09-07 12:50:00+00:00,2017-09-12 09:25:00+00:00,1,1.20468,1.19525,-0.007877414481493483,29.145833333333332,False
NZDUSD,2017-09-08 02:28:00+00:00,2017-09-13 15:35:00+00:00,1,0.72896,0.72284,-0.00858675225985217,33.27916666666667,False
USDCHF,2017-09-08 02:41:00+00:00,2017-09-12 00:28:00+00:00,-1,0.94536,0.95648,-0.011869122298505261,23.445833333333333,False
USDJPY,2017-09-13 13:37:00+00:00,2017-09-25 16:18:00+00:00,1,110.261,111.497,0.011145926386098903,72.67083333333333,False
USDCHF,2017-09-13 14:34:00+00:00,2017-09-15 19:02:00+00:00,1,0.96451,0.95889,-0.005930165049348846,13.116666666666667,False
GBPUSD,2017-09-14 11:23:00+00:00,2017-09-20 18:32:00+00:00,1,1.3318,1.34832,0.01233627036179108,37.7875,False
EURUSD,2017-09-14 12:30:00+00:00,2017-09-15 12:30:00+00:00,-1,1.18597,1.19851,-0.010624483532050479,6.0,False
NZDUSD,2017-09-18 02:04:00+00:00,2017-09-25 00:03:00+00:00,1,0.7313,0.72826,-0.0043480044300422405,41.49583333333333,False
AUDUSD,2017-09-18 14:55:00+00:00,2017-09-20 06:00:00+00:00,-1,0.79768,0.80276,-0.0064690837972019525,9.770833333333334,False
USDCAD,2017-09-19 08:08:00+00:00,2017-10-10 16:00:00+00:00,1,1.23024,1.24952,0.015573437372998544,127.96666666666667,False
USDCHF,2017-09-20 18:09:00+00:00,2017-09-25 20:21:00+00:00,1,0.96712,0.96703,-0.00019644943494945277,30.55,False
EURUSD,2017-09-20 18:35:00+00:00,2017-09-29 12:00:00+00:00,-1,1.18748,1.18125,0.005196008252979267,52.354166666666664,False
