instr,entry,dir,exit_kind,bar_at,bars_base,ret_base,ret_limit
USDCAD,2018-03-02 12:00:00+00:00,-1,limit,22,22,0.00028710669897808654,-0.0001797795929854844
USDCAD,2018-05-28 12:00:00+00:00,-1,limit,12,12,0.013319903434900499,0.005153377530519992
USDCAD,2018-06-13 04:00:00+00:00,-1,limit,2,2,0.005354561870131847,0.003906956232953327
USDCAD,2018-06-19 08:00:00+00:00,-1,limit,37,37,-0.0015671779207412546,-0.0018365243684823433
USDCAD,2018-11-12 12:00:00+00:00,-1,limit,19,19,0.003805325667958439,0.0009909200362264961
USDCAD,2018-11-28 12:00:00+00:00,-1,limit,1,4,0.007448545962836582,0.007271499469055234
USDCAD,2018-12-18 12:00:00+00:00,-1,limit,58,58,-0.00995188521064049,-0.012452002775060193
USDCAD,2019-05-31 08:00:00+00:00,-1,limit,5,8,0.005887729101882573,0.004297972425754646
USDCAD,2019-10-17 12:00:00+00:00,1,limit,50,50,-0.004529568353823471,-0.0047162874497656505
USDCAD,2019-12-26 16:00:00+00:00,1,limit,44,44,-0.007119092197873987,-0.007933759998940755
USDCAD,2020-02-03 12:00:00+00:00,-1,limit,35,36,-0.0019902790450346468,-0.0020368506966956883
USDCAD,2020-05-26 08:00:00+00:00,1,limit,72,72,-0.02751328781008439,-0.029228150293494667
USDCAD,2020-07-23 00:00:00+00:00,1,limit,32,32,-0.0009326300044644918,-0.001225481465895812
USDCAD,2020-08-28 00:00:00+00:00,1,limit,22,27,0.00041973936534701433,-0.001008296901803781
USDCAD,2020-11-30 08:00:00+00:00,1,limit,64,75,-0.01500120282559328,-0.013532324918282221
USDCAD,2021-02-16 00:00:00+00:00,1,limit,3,5,0.007922222552608412,0.0061950886770123816
USDCAD,2021-02-24 16:00:00+00:00,1,limit,7,7,0.0066086703236492165,0.005045225985534649
USDCAD,2021-03-12 12:00:00+00:00,1,limit,26,26,0.0016966423889603018,-0.0007134365519914656
USDCAD,2021-04-28 12:00:00+00:00,1,limit,24,24,-0.0017565257390740865,-0.0021224216695811286
USDCAD,2021-05-06 12:00:00+00:00,1,limit,30,31,-0.003928769422057851,-0.003953917663976564
USDCAD,2021-07-01 16:00:00+00:00,-1,limit,5,5,0.007388046308294447,0.005120772483266164
USDCAD,2021-07-16 16:00:00+00:00,-1,limit,18,18,0.005526695767590124,-0.0018591733620687253
USDCAD,2021-10-08 12:00:00+00:00,1,limit,57,57,-0.008279166037252693,-0.009253514099127537
USDCAD,2021-11-26 08:00:00+00:00,-1,limit,18,38,-0.0014410733959721385,0.0025948591289952513
USDCAD,2021-12-15 12:00:00+00:00,-1,limit,5,5,0.010717456386374365,0.009491593510811655
USDCAD,2022-01-11 16:00:00+00:00,1,limit,31,45,-0.00437958157155513,-0.003598753086508783
USDCAD,2022-03-08 12:00:00+00:00,-1,limit,12,13,0.008470682816431195,0.0066594836867199525
USDCAD,2022-03-25 16:00:00+00:00,1,limit,6,21,0.003931073739837298,0.00687226967322745
USDCAD,2022-05-10 12:00:00+00:00,-1,limit,6,18,0.007652094791894388,0.007956874402592386
USDCAD,2022-08-28 20:00:00+00:00,-1,limit,4,6,0.004516775779784016,0.004711416450734292
USDCAD,2023-02-24 12:00:00+00:00,-1,limit,7,28,0.00422886743061647,0.0075473158298529595
USDCAD,2023-08-15 04:00:00+00:00,-1,limit,26,26,-0.0010376482446172526,-0.0011993570128952212
USDCAD,2023-08-25 12:00:00+00:00,-1,limit,14,14,0.004886956516868634,0.003474294695952694
USDCAD,2023-10-25 16:00:00+00:00,-1,limit,33,33,-0.002754884939511149,-0.002997627709469902
USDCAD,2023-12-01 16:00:00+00:00,1,limit,9,10,0.005306575840640042,0.005128134288521516
USDCAD,2023-12-26 12:00:00+00:00,1,limit,17,17,0.0034149627513856405,0.002747396409116651
USDCAD,2024-03-20 08:00:00+00:00,-1,limit,2,2,0.007892949176918164,0.0042279262440635896
USDCAD,2024-07-23 04:00:00+00:00,-1,limit,39,39,-0.0026869267607108893,-0.00404489509606825
USDCAD,2024-11-15 12:00:00+00:00,-1,limit,8,13,0.007166848990390009,0.005145970078092439
USDCAD,2024-12-18 00:00:00+00:00,-1,limit,29,29,-0.0029043219156416134,-0.0028408670460158747
USDCAD,2025-02-13 20:00:00+00:00,1,limit,23,23,0.0019095837185809004,0.0015228087716467414
USDCAD,2025-06-02 04:00:00+00:00,1,limit,33,35,0.001330393662843742,0.0012471857622978104
USDCAD,2025-06-12 08:00:00+00:00,1,limit,21,21,0.0006160473829634485,-0.0013955111818550387
USDCAD,2025-08-19 12:00:00+00:00,-1,limit,18,18,0.0009090936751323252,0.0006171330582411924
USDCAD,2025-09-25 04:00:00+00:00,-1,limit,21,48,-0.003345351985955887,8.448775230380544e-05
USDCAD,2025-12-23 00:00:00+00:00,1,limit,30,30,-0.0026724108909986417,-0.0028842484094129556
USDCAD,2026-03-25 00:00:00+00:00,-1,limit,36,53,-0.010712167490626609,-0.007716115559147763
USDCHF,2016-10-12 12:00:00+00:00,-1,limit,22,22,0.003291660135571198,0.002828783627327991
USDCHF,2017-01-17 08:00:00+00:00,1,limit,10,13,0.010416666167085798,0.007679307603433041
USDCHF,2017-01-23 20:00:00+00:00,1,limit,8,19,0.003449594249045935,0.004956141352656684
USDCHF,2017-01-31 08:00:00+00:00,1,limit,8,18,0.004494476611601802,0.0031058315266390734
USDCHF,2017-03-27 04:00:00+00:00,1,limit,9,9,0.006841808778778517,0.005376695411369842
USDCHF,2017-05-31 12:00:00+00:00,1,limit,30,36,-0.001910382176548363,-0.001332228825052247
USDCHF,2017-09-08 00:00:00+00:00,1,limit,10,10,0.008238941749390752,0.00776717529471537
USDCHF,2017-10-03 00:00:00+00:00,-1,limit,6,6,0.005298250353228313,0.005154487638816364
USDCHF,2017-10-06 00:00:00+00:00,-1,limit,15,15,0.0027878137242437952,0.002519249755182741
USDCHF,2017-10-18 08:00:00+00:00,-1,limit,6,6,0.007429941713832771,0.004555507167649297
USDCHF,2017-10-24 12:00:00+00:00,-1,limit,43,43,-0.008441770529862558,-0.00834420235207408
USDCHF,2018-04-18 16:00:00+00:00,-1,limit,98,103,-0.032697212096867746,-0.034112147823671495
USDCHF,2018-09-14 04:00:00+00:00,1,limit,20,20,0.004689579216198895,0.0020951374875726137
USDCHF,2018-10-19 04:00:00+00:00,-1,limit,14,15,0.0027377423854652136,0.002846273901808661
USDCHF,2018-10-26 08:00:00+00:00,-1,limit,2,2,0.0049283627921069785,0.004979918793194781
USDCHF,2019-01-09 12:00:00+00:00,1,limit,6,7,0.007196382826464745,0.004086126841313541
USDCHF,2019-02-06 16:00:00+00:00,-1,limit,14,14,0.003072129847481312,0.0027885400117185054
USDCHF,2019-06-20 04:00:00+00:00,1,close,30,30,-0.007947916349845643,-0.007947916349845643
USDCHF,2019-09-18 16:00:00+00:00,-1,limit,3,3,0.004462757414169374,0.0038654558816583946
USDCHF,2019-12-19 16:00:00+00:00,1,limit,5,5,0.003937857900538908,0.0034896095046516654
USDCHF,2019-12-27 08:00:00+00:00,1,limit,26,26,-0.0025820416395349096,-0.0035036392861885228
USDCHF,2020-01-16 08:00:00+00:00,1,limit,7,10,0.0055263578035806395,0.005263221246165184
USDCHF,2020-06-04 20:00:00+00:00,1,limit,4,4,0.006907019803563785,0.005345096944426826
USDCHF,2020-06-23 12:00:00+00:00,1,limit,6,7,0.004301672266667784,0.00442622407345134
USDCHF,2020-07-09 00:00:00+00:00,1,limit,6,7,0.0056153425726749254,0.005422497163852873
USDCHF,2020-07-24 20:00:00+00:00,1,limit,33,34,-0.0028467685158919493,-0.0047493291559629995
USDCHF,2020-12-01 12:00:00+00:00,1,limit,48,49,-0.011674491662891454,-0.012886610903861399
USDCHF,2020-12-16 08:00:00+00:00,1,limit,2,2,0.004722327963553354,0.0046256348299502145
USDCHF,2021-02-01 08:00:00+00:00,-1,limit,32,33,-0.003943083760777565,-0.003976751034436662
USDCHF,2021-03-26 04:00:00+00:00,-1,limit,28,32,-0.0007228178326639068,-8.030255196015871e-05
USDCHF,2021-06-30 12:00:00+00:00,-1,limit,13,13,0.004819790741479753,0.0031431526274387626
USDCHF,2022-03-11 16:00:00+00:00,-1,limit,24,24,-0.00022462627287331196,-0.0013183433278815078
USDCHF,2022-04-18 00:00:00+00:00,-1,limit,78,78,-0.030958363502943412,-0.03111738132532133
USDCHF,2022-05-12 16:00:00+00:00,-1,limit,17,17,0.011561660370681395,0.00579416242257494
USDCHF,2022-08-11 04:00:00+00:00,1,limit,16,19,0.006477417487422833,0.007032350346881703
USDCHF,2022-10-10 04:00:00+00:00,-1,limit,9,33,0.0020552974158857106,0.005513240072544267
USDCHF,2022-10-21 08:00:00+00:00,-1,limit,1,1,0.013624044614352756,0.009963420833343003
USDCHF,2023-01-18 08:00:00+00:00,1,limit,12,13,0.007872207822538363,0.007767376312147571
USDCHF,2023-02-23 12:00:00+00:00,-1,limit,25,38,-0.003139303148626968,-0.002305963553617125
USDCHF,2023-04-04 12:00:00+00:00,1,limit,25,25,0.004520302124000499,0.0004475685728140835
USDCHF,2023-07-07 12:00:00+00:00,1,limit,56,56,-0.024461900335356928,-0.03161266436400652
USDCHF,2023-09-05 08:00:00+00:00,-1,limit,30,69,-0.007221443965196395,-0.001555518972001082
USDCHF,2023-09-26 16:00:00+00:00,-1,limit,15,15,0.006324128315230682,0.003364912037261446
USDCHF,2023-11-28 12:00:00+00:00,1,limit,30,32,-0.003404608003426071,-0.004194850544357234
USDCHF,2023-12-19 12:00:00+00:00,1,limit,52,52,-0.011237654755123899,-0.014262622935598657
USDCHF,2024-02-13 12:00:00+00:00,-1,limit,12,14,0.007253642737425936,0.007789762832513388
USDCHF,2024-06-18 12:00:00+00:00,1,limit,10,10,0.006006112178835591,0.005923106024582881
USDCHF,2024-08-01 12:00:00+00:00,1,limit,25,25,-0.010624792516940052,-0.01182825646541088
USDCHF,2024-10-14 12:00:00+00:00,-1,limit,31,50,-0.0025472467550604477,-0.0001183574130898134
USDCHF,2024-10-27 20:00:00+00:00,-1,limit,3,3,0.002486982332890764,0.002155215016700142
USDCHF,2024-11-22 12:00:00+00:00,-1,limit,7,7,0.006758713614231861,0.005948605295288069
USDCHF,2024-12-30 12:00:00+00:00,-1,limit,25,25,0.005151106417822031,0.0002753967167354949
USDCHF,2025-01-10 12:00:00+00:00,-1,limit,12,14,0.0038304909292202426,0.003072354720428572
USDCHF,2025-03-18 12:00:00+00:00,1,limit,5,11,0.005380761722366707,0.0030015848431607255
USDCHF,2025-06-24 12:00:00+00:00,1,limit,43,44,-0.011666191019714946,-0.01114833815146521
USDCHF,2025-09-16 12:00:00+00:00,1,limit,12,12,0.006284602464838118,0.005214099839585392
USDCHF,2025-11-04 08:00:00+00:00,-1,limit,15,15,0.004051624896594841,0.004005117351956822
USDCHF,2026-03-16 04:00:00+00:00,-1,limit,9,9,0.00784644502726454,0.0077348132509048725
USDCHF,2026-03-26 16:00:00+00:00,-1,limit,22,22,0.0015205891060073062,-0.0004224730622612241
USDCHF,2026-06-03 12:00:00+00:00,-1,limit,5,5,0.004577401940446625,0.00442914085778519
USDJPY,2016-10-06 12:00:00+00:00,-1,limit,20,31,0.0037779170690387244,0.007501627098414365
USDJPY,2016-11-30 16:00:00+00:00,-1,limit,11,15,0.007122634526344674,0.008120749570924176
USDJPY,2017-03-21 20:00:00+00:00,1,limit,30,31,-0.002806405480574925,-0.00318716724154701
USDJPY,2017-05-10 16:00:00+00:00,-1,limit,11,11,0.008375300582566268,0.006919250435021411
USDJPY,2017-08-10 12:00:00+00:00,1,limit,12,15,0.00507458849206117,0.0038195940554427697
USDJPY,2017-09-28 00:00:00+00:00,-1,limit,4,25,0.0030346037913361176,0.006024878296447194
USDJPY,2018-02-13 04:00:00+00:00,1,limit,31,31,-0.007350313538351812,-0.0076091800824657704
USDJPY,2018-03-04 20:00:00+00:00,1,limit,7,7,0.007493404503710982,0.0068812116750682365
USDJPY,2018-04-13 04:00:00+00:00,-1,limit,6,7,0.003957394946181203,0.003915291345131999
USDJPY,2018-04-22 20:00:00+00:00,-1,limit,52,52,-0.012504236149826832,-0.014742075199200271
USDJPY,2018-05-21 04:00:00+00:00,-1,limit,11,11,0.007435174146492923,0.006251458478041246
USDJPY,2018-09-14 12:00:00+00:00,-1,limit,52,54,-0.004558534209209548,-0.004790998751530486
USDJPY,2018-10-03 20:00:00+00:00,-1,limit,4,10,0.008112576677758101,0.0068755110141654596
USDJPY,2018-11-12 04:00:00+00:00,-1,limit,5,15,0.0057809261275839656,0.0049347293349652245
USDJPY,2018-12-20 04:00:00+00:00,1,limit,25,25,-0.004532713332399489,-0.004690112248134155
USDJPY,2019-01-02 04:00:00+00:00,1,limit,24,24,-0.003998004014444131,-0.0051224675424101345
USDJPY,2019-02-25 16:00:00+00:00,-1,limit,2,5,0.003563119287695831,0.003106324151689339
USDJPY,2019-08-01 00:00:00+00:00,-1,limit,3,3,0.008614016860301521,0.005458034540085097
USDJPY,2020-09-18 08:00:00+00:00,1,limit,14,14,0.006400215466259332,0.004882506318403912
USDJPY,2020-12-16 20:00:00+00:00,1,limit,15,15,0.0011210838896895873,0.0009266514507229957
USDJPY,2021-01-04 00:00:00+00:00,1,limit,15,15,0.004157581757708888,0.001654590619889179
USDJPY,2021-01-29 00:00:00+00:00,-1,limit,41,44,-0.004345144952439757,-0.006632748026028512
USDJPY,2021-02-25 20:00:00+00:00,-1,limit,79,86,-0.023450480034101138,-0.023420468784647104
USDJPY,2021-06-03 12:00:00+00:00,-1,limit,6,6,0.0077159824598432925,0.00451593265870286
USDJPY,2021-06-23 04:00:00+00:00,-1,limit,14,18,0.0021284537754304752,0.0020977642440480294
USDJPY,2021-08-02 12:00:00+00:00,1,limit,12,14,0.0026824027872697494,0.0025365619865268126
USDJPY,2021-09-21 20:00:00+00:00,1,limit,2,4,0.0040678540198809425,0.0036993672399728305
USDJPY,2021-09-27 04:00:00+00:00,-1,limit,24,26,-0.0019408119199893197,-0.0029429478143009756
USDJPY,2022-01-04 00:00:00+00:00,-1,limit,21,21,0.0005617400762943925,0.00042498482874709455
USDJPY,2022-02-10 20:00:00+00:00,-1,limit,5,5,0.0068502265731471826,0.0050637481517924006
USDJPY,2022-03-10 00:00:00+00:00,-1,limit,87,87,-0.047353287061309576,-0.05102807860026368
USDJPY,2022-04-19 00:00:00+00:00,-1,limit,27,28,0.0018683317137260088,-0.00011924924235550994
USDJPY,2022-09-01 12:00:00+00:00,-1,limit,36,43,-0.018809481793107204,-0.015813768161004986
USDJPY,2022-12-01 08:00:00+00:00,1,limit,15,15,0.0031637565999341716,0.00293203757112274
USDJPY,2023-01-03 00:00:00+00:00,1,limit,9,9,0.017129179111225138,0.014093764447399272
USDJPY,2023-01-12 16:00:00+00:00,1,limit,21,21,0.014223888906078364,0.002105838577289984
USDJPY,2023-02-17 00:00:00+00:00,-1,limit,30,52,-0.005101682888499194,0.00128543571299564
USDJPY,2023-03-07 20:00:00+00:00,-1,limit,4,9,0.008028208577870215,0.005722516504579365
USDJPY,2023-05-16 12:00:00+00:00,-1,close,61,61,-0.022302832851182425,-0.022302832851182425
USDJPY,2023-06-22 16:00:00+00:00,-1,limit,43,58,-0.007558058839678647,-0.00707760698424123
USDJPY,2023-09-27 12:00:00+00:00,-1,limit,10,10,0.004749527587737951,0.004297928252847815
USDJPY,2023-11-28 20:00:00+00:00,1,limit,10,11,0.0077382588606133024,0.006603434865514604
USDJPY,2023-12-28 04:00:00+00:00,1,limit,14,14,0.007087237620311292,0.006808632629699686
USDJPY,2024-02-13 12:00:00+00:00,-1,limit,12,22,0.004329477106765514,0.005983760073098113
USDJPY,2024-04-25 00:00:00+00:00,-1,limit,8,14,-0.000688261043469025,0.0023746155446452387
USDJPY,2024-06-20 08:00:00+00:00,-1,limit,57,62,-0.01627181789460834,-0.016012915920109564
USDJPY,2024-11-14 20:00:00+00:00,-1,limit,5,5,0.014448709592476848,0.010836492700225367
USDJPY,2025-04-22 00:00:00+00:00,1,limit,5,5,0.017767531850002277,0.011508291685700915
USDJPY,2025-06-23 00:00:00+00:00,-1,limit,6,6,0.008691173940066178,0.008340198125101147
USDJPY,2025-07-15 12:00:00+00:00,-1,limit,6,23,0.004362715684412813,0.009205459008431362
USDJPY,2025-07-30 16:00:00+00:00,-1,limit,11,11,0.009028511395078757,0.004409426014665831
USDJPY,2025-09-25 12:00:00+00:00,-1,limit,11,11,0.00805124226410701,0.007306523468608579
USDJPY,2025-11-19 08:00:00+00:00,-1,limit,25,25,-0.0021907429808690777,-0.002227417961473205
USDJPY,2026-01-12 12:00:00+00:00,-1,limit,21,21,-0.0009242066405571721,-0.0013685786477962165
USDJPY,2026-02-11 00:00:00+00:00,1,limit,28,28,0.0014913087441446324,0.0005376931833019952
USDJPY,2026-04-29 12:00:00+00:00,-1,limit,5,5,0.024039452715393594,0.0035221683884446545
